ensembl_gene_id	go_id
ENSCABG00000011720	GO:0005856
ENSCABG00000011720	GO:0032991
ENSCABG00000011720	GO:0005546
ENSCABG00000011720	GO:0043197
ENSCABG00000011720	GO:0051835
ENSCABG00000011722	GO:0005515
ENSCABG00000011722	GO:2000312
ENSCABG00000011722	GO:0045202
ENSCABG00000011722	GO:0014069
ENSCABG00000011722	GO:0035255
ENSCABG00000011723	GO:0016020
ENSCABG00000011723	GO:0055085
ENSCABG00000011723	GO:0022857
ENSCABG00000011724	GO:0005737
ENSCABG00000011724	GO:0035023
ENSCABG00000011724	GO:0005089
ENSCABG00000011724	GO:0005515
ENSCABG00000011726	GO:0005576
ENSCABG00000011726	GO:0008201
ENSCABG00000011726	GO:0045743
ENSCABG00000011726	GO:0017134
ENSCABG00000011726	GO:0043117
ENSCABG00000011732	GO:0016020
ENSCABG00000011732	GO:0015018
ENSCABG00000011733	GO:0016192
ENSCABG00000011734	GO:0007157
ENSCABG00000011735	GO:0035023
ENSCABG00000011735	GO:0005089
ENSCABG00000011736	GO:0005975
ENSCABG00000011736	GO:0016757
ENSCABG00000011737	GO:0016021
ENSCABG00000011737	GO:0015031
ENSCABG00000011737	GO:0045202
ENSCABG00000011737	GO:0005802
ENSCABG00000011737	GO:0030672
ENSCABG00000011737	GO:0055038
ENSCABG00000011737	GO:0006887
ENSCABG00000011737	GO:0042589
ENSCABG00000011737	GO:0030659
ENSCABG00000011738	GO:0000287
ENSCABG00000011738	GO:0005737
ENSCABG00000011738	GO:0004427
ENSCABG00000011738	GO:0006796
ENSCABG00000011739	GO:0003676
ENSCABG00000011739	GO:0006355
ENSCABG00000011740	GO:0005975
ENSCABG00000011740	GO:0016757
ENSCABG00000011740	GO:0005794
ENSCABG00000011741	GO:0000287
ENSCABG00000011741	GO:0005737
ENSCABG00000011741	GO:0004427
ENSCABG00000011741	GO:0006796
ENSCABG00000011741	GO:0004722
ENSCABG00000011741	GO:0051881
ENSCABG00000011743	GO:0070579
ENSCABG00000011743	GO:0006211
ENSCABG00000011743	GO:0080111
ENSCABG00000011743	GO:0008270
ENSCABG00000011743	GO:0008198
ENSCABG00000011743	GO:0045944
ENSCABG00000011743	GO:0030099
ENSCABG00000011743	GO:0080182
ENSCABG00000011743	GO:0006493
ENSCABG00000011745	GO:0003676
ENSCABG00000011745	GO:0006355
ENSCABG00000011746	GO:0004040
ENSCABG00000011748	GO:0004657
ENSCABG00000011748	GO:0006562
ENSCABG00000011750	GO:0005654
ENSCABG00000011750	GO:0005730
ENSCABG00000011750	GO:0005739
ENSCABG00000011750	GO:0016607
ENSCABG00000011750	GO:0045444
ENSCABG00000011751	GO:0046545
ENSCABG00000011751	GO:0046546
ENSCABG00000011751	GO:1905516
ENSCABG00000011752	GO:0003824
ENSCABG00000011752	GO:0005524
ENSCABG00000011752	GO:0048037
ENSCABG00000011752	GO:0046912
ENSCABG00000011752	GO:0006101
ENSCABG00000011752	GO:0003878
ENSCABG00000011752	GO:0006085
ENSCABG00000011752	GO:0005654
ENSCABG00000011752	GO:0005829
ENSCABG00000011752	GO:0005886
ENSCABG00000011752	GO:0008610
ENSCABG00000011752	GO:0006107
ENSCABG00000011753	GO:0005886
ENSCABG00000011753	GO:0016021
ENSCABG00000011753	GO:0004930
ENSCABG00000011753	GO:0007186
ENSCABG00000011753	GO:0004995
ENSCABG00000011753	GO:0097225
ENSCABG00000011753	GO:1902093
ENSCABG00000011754	GO:0006281
ENSCABG00000011754	GO:0005524
ENSCABG00000011754	GO:0003678
ENSCABG00000011754	GO:0006338
ENSCABG00000011754	GO:0005654
ENSCABG00000011754	GO:0005829
ENSCABG00000011754	GO:0005634
ENSCABG00000011754	GO:0005886
ENSCABG00000011754	GO:0006974
ENSCABG00000011754	GO:0016887
ENSCABG00000011754	GO:0000166
ENSCABG00000011755	GO:0003824
ENSCABG00000011755	GO:0008484
ENSCABG00000011755	GO:0010632
ENSCABG00000011755	GO:0003943
ENSCABG00000011755	GO:0061580
ENSCABG00000011756	GO:0005515
ENSCABG00000011756	GO:0005739
ENSCABG00000011756	GO:0047865
ENSCABG00000011756	GO:0042426
ENSCABG00000011758	GO:0060271
ENSCABG00000011758	GO:0060294
ENSCABG00000011758	GO:0001534
ENSCABG00000011758	GO:0005654
ENSCABG00000011758	GO:0005730
ENSCABG00000011758	GO:0003341
ENSCABG00000011758	GO:0035082
ENSCABG00000011758	GO:0005930
ENSCABG00000011759	GO:0030976
ENSCABG00000011759	GO:0055114
ENSCABG00000011759	GO:0016624
ENSCABG00000011759	GO:0006099
ENSCABG00000011759	GO:0004591
ENSCABG00000011759	GO:0005739
ENSCABG00000011759	GO:0021766
ENSCABG00000011759	GO:0021794
ENSCABG00000011759	GO:0021860
ENSCABG00000011759	GO:0034602
ENSCABG00000011759	GO:0021695
ENSCABG00000011759	GO:0021756
ENSCABG00000011759	GO:0022028
ENSCABG00000011759	GO:0061034
ENSCABG00000011760	GO:0005515
ENSCABG00000011760	GO:0007286
ENSCABG00000011760	GO:0001669
ENSCABG00000011760	GO:0001675
ENSCABG00000011760	GO:0009566
ENSCABG00000011761	GO:0005634
ENSCABG00000011761	GO:0035064
ENSCABG00000011761	GO:0008285
ENSCABG00000011761	GO:0043065
ENSCABG00000011761	GO:0016573
ENSCABG00000011761	GO:0005654
ENSCABG00000011761	GO:0005829
ENSCABG00000011761	GO:0045892
ENSCABG00000011761	GO:0003713
ENSCABG00000011761	GO:0045926
ENSCABG00000011761	GO:0006260
ENSCABG00000011761	GO:0043966
ENSCABG00000011761	GO:0006915
ENSCABG00000011761	GO:0006473
ENSCABG00000011761	GO:0007050
ENSCABG00000011761	GO:0043981
ENSCABG00000011761	GO:0043982
ENSCABG00000011761	GO:0043983
ENSCABG00000011761	GO:0000123
ENSCABG00000011761	GO:0006978
ENSCABG00000011761	GO:0045111
ENSCABG00000011763	GO:0003676
ENSCABG00000011764	GO:0008270
ENSCABG00000011764	GO:0005654
ENSCABG00000011764	GO:0005634
ENSCABG00000011764	GO:0005739
ENSCABG00000011764	GO:0045944
ENSCABG00000011764	GO:0030374
ENSCABG00000011764	GO:0043596
ENSCABG00000011765	GO:0016491
ENSCABG00000011765	GO:0005829
ENSCABG00000011765	GO:0005737
ENSCABG00000011765	GO:0030855
ENSCABG00000011765	GO:0003858
ENSCABG00000011765	GO:0051287
ENSCABG00000011765	GO:0006635
ENSCABG00000011766	GO:0003676
ENSCABG00000011766	GO:0006355
ENSCABG00000011768	GO:0008270
ENSCABG00000011768	GO:0005515
ENSCABG00000011769	GO:0003676
ENSCABG00000011770	GO:0008270
ENSCABG00000011770	GO:0005515
ENSCABG00000011771	GO:0006814
ENSCABG00000011771	GO:0016021
ENSCABG00000011771	GO:0055085
ENSCABG00000011771	GO:0006812
ENSCABG00000011771	GO:0015299
ENSCABG00000011771	GO:0015385
ENSCABG00000011771	GO:0030317
ENSCABG00000011772	GO:0003755
ENSCABG00000011772	GO:0006457
ENSCABG00000011772	GO:0000413
ENSCABG00000011773	GO:0003676
ENSCABG00000011773	GO:0006355
ENSCABG00000011774	GO:0016021
ENSCABG00000011774	GO:0004930
ENSCABG00000011774	GO:0007186
ENSCABG00000011775	GO:0016021
ENSCABG00000011777	GO:0007155
ENSCABG00000011777	GO:0098609
ENSCABG00000011777	GO:0043547
ENSCABG00000011777	GO:0032467
ENSCABG00000011778	GO:0016787
ENSCABG00000011778	GO:0008237
ENSCABG00000011778	GO:0006508
ENSCABG00000011779	GO:0003676
ENSCABG00000011779	GO:0005654
ENSCABG00000011779	GO:0005819
ENSCABG00000011779	GO:0005730
ENSCABG00000011779	GO:0000776
ENSCABG00000011779	GO:0007080
ENSCABG00000011779	GO:0000228
ENSCABG00000011779	GO:0000784
ENSCABG00000011779	GO:0044877
ENSCABG00000011779	GO:0031647
ENSCABG00000011779	GO:1904751
ENSCABG00000011779	GO:0000781
ENSCABG00000011779	GO:0070198
ENSCABG00000011779	GO:0070034
ENSCABG00000011779	GO:0031397
ENSCABG00000011779	GO:0032211
ENSCABG00000011779	GO:0010521
ENSCABG00000011779	GO:0007004
ENSCABG00000011779	GO:0010972
ENSCABG00000011779	GO:0051974
ENSCABG00000011779	GO:1902570
ENSCABG00000011779	GO:1904744
ENSCABG00000011780	GO:1902600
ENSCABG00000011780	GO:0015252
ENSCABG00000011781	GO:0005515
ENSCABG00000011781	GO:0007605
ENSCABG00000011781	GO:0050953
ENSCABG00000011781	GO:0050957
ENSCABG00000011781	GO:0042802
ENSCABG00000011781	GO:0005737
ENSCABG00000011781	GO:0042472
ENSCABG00000011781	GO:0045494
ENSCABG00000011781	GO:0060113
ENSCABG00000011781	GO:0032391
ENSCABG00000011781	GO:0036064
ENSCABG00000011781	GO:0001917
ENSCABG00000011781	GO:0060122
ENSCABG00000011781	GO:0030507
ENSCABG00000011781	GO:0015629
ENSCABG00000011782	GO:0005737
ENSCABG00000011782	GO:0005634
ENSCABG00000011782	GO:0006357
ENSCABG00000011782	GO:0003700
ENSCABG00000011782	GO:0043565
ENSCABG00000011782	GO:0045893
ENSCABG00000011782	GO:0000981
ENSCABG00000011782	GO:0044212
ENSCABG00000011783	GO:0055114
ENSCABG00000011783	GO:0050660
ENSCABG00000011783	GO:0016614
ENSCABG00000011784	GO:0030368
ENSCABG00000011785	GO:0030368
ENSCABG00000011786	GO:0031011
ENSCABG00000011786	GO:0006338
ENSCABG00000011786	GO:0005654
ENSCABG00000011786	GO:0005634
ENSCABG00000011786	GO:0005813
ENSCABG00000011787	GO:0050776
ENSCABG00000011789	GO:0005789
ENSCABG00000011789	GO:0042802
ENSCABG00000011789	GO:0006816
ENSCABG00000011789	GO:0005783
ENSCABG00000011789	GO:0071639
ENSCABG00000011789	GO:2000778
ENSCABG00000011789	GO:0006979
ENSCABG00000011789	GO:0018345
ENSCABG00000011789	GO:0050848
ENSCABG00000011789	GO:0042102
ENSCABG00000011789	GO:0051223
ENSCABG00000011789	GO:0002230
ENSCABG00000011789	GO:0032760
ENSCABG00000011789	GO:2000406
ENSCABG00000011789	GO:0030335
ENSCABG00000011789	GO:0070059
ENSCABG00000011789	GO:0090197
ENSCABG00000011789	GO:0010742
ENSCABG00000011789	GO:0045728
ENSCABG00000011791	GO:0035556
ENSCABG00000011794	GO:0006508
ENSCABG00000011794	GO:0004252
ENSCABG00000011796	GO:0003824
ENSCABG00000011796	GO:0006096
ENSCABG00000011796	GO:0016868
ENSCABG00000011796	GO:0004619
ENSCABG00000011796	GO:0006941
ENSCABG00000011797	GO:0046872
ENSCABG00000011798	GO:0055114
ENSCABG00000011798	GO:0008113
ENSCABG00000011799	GO:0005737
ENSCABG00000011799	GO:0005886
ENSCABG00000011799	GO:0008360
ENSCABG00000011799	GO:0015630
ENSCABG00000011799	GO:0015629
ENSCABG00000011799	GO:0031274
ENSCABG00000011799	GO:0071346
ENSCABG00000011799	GO:0045335
ENSCABG00000011799	GO:0005913
ENSCABG00000011799	GO:0007266
ENSCABG00000011801	GO:0005515
ENSCABG00000011801	GO:0051965
ENSCABG00000011804	GO:0005515
ENSCABG00000011804	GO:0010842
ENSCABG00000011804	GO:0007156
ENSCABG00000011804	GO:0045202
ENSCABG00000011804	GO:0007416
ENSCABG00000011804	GO:0060219
ENSCABG00000011805	GO:0005576
ENSCABG00000011805	GO:0007275
ENSCABG00000011805	GO:0016055
ENSCABG00000011805	GO:0005102
ENSCABG00000011805	GO:0045893
ENSCABG00000011805	GO:0045944
ENSCABG00000011805	GO:0043066
ENSCABG00000011805	GO:0045892
ENSCABG00000011805	GO:0099175
ENSCABG00000011805	GO:0098978
ENSCABG00000011805	GO:0005615
ENSCABG00000011805	GO:0045766
ENSCABG00000011805	GO:0005109
ENSCABG00000011805	GO:0001938
ENSCABG00000011805	GO:0010595
ENSCABG00000011805	GO:0008584
ENSCABG00000011805	GO:0003700
ENSCABG00000011805	GO:0071346
ENSCABG00000011805	GO:0030216
ENSCABG00000011805	GO:0044212
ENSCABG00000011805	GO:0032755
ENSCABG00000011805	GO:0090090
ENSCABG00000011805	GO:0034613
ENSCABG00000011805	GO:0045732
ENSCABG00000011805	GO:0050729
ENSCABG00000011805	GO:0032148
ENSCABG00000011805	GO:0050718
ENSCABG00000011805	GO:0071277
ENSCABG00000011805	GO:0051092
ENSCABG00000011805	GO:0010033
ENSCABG00000011805	GO:0007257
ENSCABG00000011805	GO:0071222
ENSCABG00000011805	GO:0048146
ENSCABG00000011805	GO:0062009
ENSCABG00000011805	GO:0071560
ENSCABG00000011805	GO:0007223
ENSCABG00000011805	GO:0060760
ENSCABG00000011805	GO:0000187
ENSCABG00000011805	GO:0050807
ENSCABG00000011805	GO:0001837
ENSCABG00000011805	GO:0042060
ENSCABG00000011805	GO:0048706
ENSCABG00000011805	GO:0043032
ENSCABG00000011805	GO:0045599
ENSCABG00000011805	GO:0071425
ENSCABG00000011805	GO:0045745
ENSCABG00000011805	GO:0090037
ENSCABG00000011805	GO:0005115
ENSCABG00000011805	GO:0002741
ENSCABG00000011805	GO:0010820
ENSCABG00000011805	GO:0045080
ENSCABG00000011805	GO:0045778
ENSCABG00000011805	GO:0048806
ENSCABG00000011805	GO:0060324
ENSCABG00000011805	GO:0060340
ENSCABG00000011805	GO:0060907
ENSCABG00000011805	GO:0072201
ENSCABG00000011805	GO:0099566
ENSCABG00000011805	GO:1900020
ENSCABG00000011806	GO:0005543
ENSCABG00000011806	GO:0006886
ENSCABG00000011806	GO:0017137
ENSCABG00000011806	GO:0006887
ENSCABG00000011808	GO:0006629
ENSCABG00000011809	GO:0006508
ENSCABG00000011809	GO:0004252
ENSCABG00000011810	GO:0005783
ENSCABG00000011810	GO:0005776
ENSCABG00000011810	GO:0034976
ENSCABG00000011810	GO:0006914
ENSCABG00000011810	GO:2001241
ENSCABG00000011810	GO:0001845
ENSCABG00000011810	GO:0060244
ENSCABG00000011811	GO:0016021
ENSCABG00000011811	GO:0004930
ENSCABG00000011811	GO:0007186
ENSCABG00000011815	GO:0005840
ENSCABG00000011815	GO:0006412
ENSCABG00000011815	GO:0003735
ENSCABG00000011815	GO:0007605
ENSCABG00000011815	GO:0014069
ENSCABG00000011815	GO:0045202
ENSCABG00000011815	GO:0001503
ENSCABG00000011815	GO:0001501
ENSCABG00000011815	GO:0042474
ENSCABG00000011815	GO:0006417
ENSCABG00000011815	GO:0002181
ENSCABG00000011815	GO:0022625
ENSCABG00000011815	GO:0042788
ENSCABG00000011815	GO:0048318
ENSCABG00000011815	GO:0034463
ENSCABG00000011815	GO:0033291
ENSCABG00000011816	GO:0008270
ENSCABG00000011816	GO:0004089
ENSCABG00000011817	GO:0016021
ENSCABG00000011818	GO:0016021
ENSCABG00000011818	GO:0016020
ENSCABG00000011818	GO:0055085
ENSCABG00000011818	GO:0015116
ENSCABG00000011818	GO:0008272
ENSCABG00000011818	GO:0008271
ENSCABG00000011818	GO:0007605
ENSCABG00000011818	GO:0042391
ENSCABG00000011818	GO:0005886
ENSCABG00000011818	GO:0016323
ENSCABG00000011818	GO:0030507
ENSCABG00000011818	GO:0016328
ENSCABG00000011819	GO:0055114
ENSCABG00000011819	GO:0016491
ENSCABG00000011819	GO:0005739
ENSCABG00000011820	GO:0035023
ENSCABG00000011820	GO:0005089
ENSCABG00000011821	GO:0005737
ENSCABG00000011821	GO:0016787
ENSCABG00000011821	GO:0005524
ENSCABG00000011821	GO:0030163
ENSCABG00000011821	GO:0036402
ENSCABG00000011821	GO:0005829
ENSCABG00000011821	GO:0000502
ENSCABG00000011821	GO:0006511
ENSCABG00000011821	GO:0016887
ENSCABG00000011821	GO:0036464
ENSCABG00000011822	GO:0005524
ENSCABG00000011822	GO:0055114
ENSCABG00000011822	GO:0004488
ENSCABG00000011822	GO:0004329
ENSCABG00000011822	GO:0005739
ENSCABG00000011822	GO:0001843
ENSCABG00000011822	GO:0048702
ENSCABG00000011822	GO:0048703
ENSCABG00000011823	GO:0006508
ENSCABG00000011823	GO:0004252
ENSCABG00000011824	GO:0003700
ENSCABG00000011824	GO:0006355
ENSCABG00000011825	GO:0005813
ENSCABG00000011825	GO:0060271
ENSCABG00000011825	GO:0005794
ENSCABG00000011825	GO:0001750
ENSCABG00000011825	GO:0007601
ENSCABG00000011826	GO:0006302
ENSCABG00000011826	GO:0070530
ENSCABG00000011826	GO:0070531
ENSCABG00000011826	GO:0005654
ENSCABG00000011826	GO:0042393
ENSCABG00000011826	GO:0016604
ENSCABG00000011826	GO:0005634
ENSCABG00000011826	GO:0010212
ENSCABG00000011826	GO:0045892
ENSCABG00000011826	GO:0045739
ENSCABG00000011826	GO:0072425
ENSCABG00000011826	GO:0070537
ENSCABG00000011827	GO:0016021
ENSCABG00000011827	GO:0005654
ENSCABG00000011827	GO:0043231
ENSCABG00000011827	GO:0005886
ENSCABG00000011827	GO:0005737
ENSCABG00000011827	GO:0030054
ENSCABG00000011827	GO:0016020
ENSCABG00000011827	GO:0048471
ENSCABG00000011827	GO:0050821
ENSCABG00000011827	GO:0031982
ENSCABG00000011831	GO:0005886
ENSCABG00000011831	GO:0035556
ENSCABG00000011831	GO:0016849
ENSCABG00000011831	GO:0009190
ENSCABG00000011831	GO:0004016
ENSCABG00000011831	GO:0006171
ENSCABG00000011832	GO:0038023
ENSCABG00000011832	GO:0016020
ENSCABG00000011832	GO:0006811
ENSCABG00000011832	GO:0005216
ENSCABG00000011832	GO:0015276
ENSCABG00000011832	GO:0004970
ENSCABG00000011832	GO:0005887
ENSCABG00000011832	GO:0042391
ENSCABG00000011832	GO:1904315
ENSCABG00000011832	GO:0098978
ENSCABG00000011832	GO:0060079
ENSCABG00000011832	GO:0009611
ENSCABG00000011832	GO:0042177
ENSCABG00000011832	GO:0050885
ENSCABG00000011832	GO:0004972
ENSCABG00000011832	GO:0022849
ENSCABG00000011832	GO:0097553
ENSCABG00000011832	GO:0017146
ENSCABG00000011832	GO:0005261
ENSCABG00000011832	GO:0033058
ENSCABG00000011832	GO:1903539
ENSCABG00000011833	GO:0006508
ENSCABG00000011833	GO:0004252
ENSCABG00000011836	GO:0038023
ENSCABG00000011837	GO:0005515
ENSCABG00000011838	GO:0008080
ENSCABG00000011838	GO:0016747
ENSCABG00000011839	GO:0006508
ENSCABG00000011839	GO:0004252
ENSCABG00000011840	GO:0010387
ENSCABG00000011840	GO:0008180
ENSCABG00000011840	GO:0005654
ENSCABG00000011840	GO:0005829
ENSCABG00000011840	GO:0000338
ENSCABG00000011842	GO:0005509
ENSCABG00000011842	GO:0003779
ENSCABG00000011842	GO:0030276
ENSCABG00000011842	GO:0015631
ENSCABG00000011843	GO:0016021
ENSCABG00000011843	GO:0005515
ENSCABG00000011843	GO:0001822
ENSCABG00000011844	GO:0007018
ENSCABG00000011844	GO:0003777
ENSCABG00000011844	GO:0008017
ENSCABG00000011844	GO:0005524
ENSCABG00000011844	GO:0005929
ENSCABG00000011844	GO:0008574
ENSCABG00000011844	GO:0060404
ENSCABG00000011844	GO:0070462
ENSCABG00000011847	GO:0008237
ENSCABG00000011847	GO:0004222
ENSCABG00000011847	GO:0006508
ENSCABG00000011848	GO:0005515
ENSCABG00000011848	GO:0005783
ENSCABG00000011848	GO:0009986
ENSCABG00000011848	GO:0035025
ENSCABG00000011848	GO:1905573
ENSCABG00000011848	GO:1905576
ENSCABG00000011848	GO:0031362
ENSCABG00000011849	GO:0042981
ENSCABG00000011851	GO:0016021
ENSCABG00000011851	GO:0032991
ENSCABG00000011851	GO:0005737
ENSCABG00000011851	GO:0005778
ENSCABG00000011852	GO:0016021
ENSCABG00000011852	GO:0005328
ENSCABG00000011854	GO:0016021
ENSCABG00000011854	GO:0016020
ENSCABG00000011854	GO:0005515
ENSCABG00000011854	GO:0005262
ENSCABG00000011854	GO:0070588
ENSCABG00000011854	GO:0005886
ENSCABG00000011854	GO:0005737
ENSCABG00000011854	GO:0042803
ENSCABG00000011854	GO:0005261
ENSCABG00000011854	GO:0070679
ENSCABG00000011854	GO:0032414
ENSCABG00000011854	GO:0051928
ENSCABG00000011856	GO:0006633
ENSCABG00000011856	GO:0050080
ENSCABG00000011856	GO:0042802
ENSCABG00000011856	GO:0005737
ENSCABG00000011856	GO:0005739
ENSCABG00000011856	GO:0005777
ENSCABG00000011856	GO:0010906
ENSCABG00000011856	GO:0006085
ENSCABG00000011856	GO:0046321
ENSCABG00000011856	GO:2001294
ENSCABG00000011858	GO:0003700
ENSCABG00000011858	GO:0006357
ENSCABG00000011858	GO:0005654
ENSCABG00000011858	GO:0005634
ENSCABG00000011858	GO:0043565
ENSCABG00000011858	GO:0070830
ENSCABG00000011858	GO:0008283
ENSCABG00000011858	GO:0005911
ENSCABG00000011858	GO:0045617
ENSCABG00000011858	GO:0007155
ENSCABG00000011858	GO:0031490
ENSCABG00000011858	GO:0001228
ENSCABG00000011858	GO:0045944
ENSCABG00000011858	GO:0044030
ENSCABG00000011858	GO:0003382
ENSCABG00000011858	GO:0008544
ENSCABG00000011858	GO:0034329
ENSCABG00000011858	GO:0051973
ENSCABG00000011859	GO:0003714
ENSCABG00000011859	GO:0042802
ENSCABG00000011861	GO:0006813
ENSCABG00000011861	GO:0016020
ENSCABG00000011861	GO:0055085
ENSCABG00000011861	GO:0006811
ENSCABG00000011861	GO:0005216
ENSCABG00000011861	GO:0051260
ENSCABG00000011861	GO:0005249
ENSCABG00000011861	GO:0008076
ENSCABG00000011861	GO:0005886
ENSCABG00000011861	GO:0071805
ENSCABG00000011861	GO:0044325
ENSCABG00000011861	GO:0005251
ENSCABG00000011862	GO:0005515
ENSCABG00000011863	GO:0005576
ENSCABG00000011863	GO:0030414
ENSCABG00000011863	GO:0050728
ENSCABG00000011863	GO:0061045
ENSCABG00000011864	GO:0005524
ENSCABG00000011864	GO:0016021
ENSCABG00000011864	GO:0006816
ENSCABG00000011864	GO:0000166
ENSCABG00000011864	GO:0070588
ENSCABG00000011864	GO:0005388
ENSCABG00000011864	GO:0031410
ENSCABG00000011864	GO:0048471
ENSCABG00000011864	GO:0072659
ENSCABG00000011864	GO:0009898
ENSCABG00000011864	GO:0061180
ENSCABG00000011864	GO:0090280
ENSCABG00000011865	GO:0045892
ENSCABG00000011865	GO:0006355
ENSCABG00000011865	GO:0005654
ENSCABG00000011865	GO:0090090
ENSCABG00000011865	GO:0001666
ENSCABG00000011865	GO:0016477
ENSCABG00000011865	GO:0005634
ENSCABG00000011865	GO:0005737
ENSCABG00000011865	GO:0005886
ENSCABG00000011865	GO:0005912
ENSCABG00000011865	GO:0008360
ENSCABG00000011865	GO:0000932
ENSCABG00000011865	GO:0016442
ENSCABG00000011865	GO:0007010
ENSCABG00000011865	GO:0003714
ENSCABG00000011865	GO:0016310
ENSCABG00000011865	GO:0005925
ENSCABG00000011865	GO:0033962
ENSCABG00000011865	GO:0045668
ENSCABG00000011865	GO:2000637
ENSCABG00000011865	GO:0035195
ENSCABG00000011865	GO:0035331
ENSCABG00000011865	GO:0002076
ENSCABG00000011866	GO:0005654
ENSCABG00000011866	GO:0005829
ENSCABG00000011866	GO:0005737
ENSCABG00000011866	GO:0005730
ENSCABG00000011866	GO:0005765
ENSCABG00000011866	GO:0042127
ENSCABG00000011866	GO:0016020
ENSCABG00000011866	GO:0032868
ENSCABG00000011866	GO:0031667
ENSCABG00000011866	GO:0043200
ENSCABG00000011866	GO:0030334
ENSCABG00000011866	GO:1903204
ENSCABG00000011866	GO:0031929
ENSCABG00000011866	GO:0150032
ENSCABG00000011867	GO:0005515
ENSCABG00000011868	GO:0003779
ENSCABG00000011868	GO:0019899
ENSCABG00000011868	GO:0005829
ENSCABG00000011868	GO:0050832
ENSCABG00000011869	GO:0005509
ENSCABG00000011869	GO:0005515
ENSCABG00000011870	GO:0005515
ENSCABG00000011872	GO:0007601
ENSCABG00000011872	GO:0016021
ENSCABG00000011872	GO:0004930
ENSCABG00000011872	GO:0007186
ENSCABG00000011874	GO:0005576
ENSCABG00000011874	GO:0006952
ENSCABG00000011875	GO:0005524
ENSCABG00000011875	GO:0006468
ENSCABG00000011875	GO:0016021
ENSCABG00000011875	GO:0005515
ENSCABG00000011875	GO:0005003
ENSCABG00000011875	GO:0007169
ENSCABG00000011876	GO:0005576
ENSCABG00000011876	GO:0006952
ENSCABG00000011877	GO:0005515
ENSCABG00000011877	GO:0060090
ENSCABG00000011877	GO:0045177
ENSCABG00000011877	GO:0090090
ENSCABG00000011877	GO:0007605
ENSCABG00000011877	GO:0005737
ENSCABG00000011877	GO:0016020
ENSCABG00000011877	GO:0008285
ENSCABG00000011877	GO:0072659
ENSCABG00000011877	GO:2001244
ENSCABG00000011877	GO:0048471
ENSCABG00000011877	GO:0051898
ENSCABG00000011877	GO:0070373
ENSCABG00000011877	GO:2000146
ENSCABG00000011877	GO:0008360
ENSCABG00000011877	GO:0008361
ENSCABG00000011877	GO:0016324
ENSCABG00000011877	GO:0032420
ENSCABG00000011877	GO:0071944
ENSCABG00000011877	GO:0008013
ENSCABG00000011877	GO:0043621
ENSCABG00000011877	GO:0010766
ENSCABG00000011877	GO:0030336
ENSCABG00000011877	GO:0030036
ENSCABG00000011877	GO:0005902
ENSCABG00000011877	GO:0005102
ENSCABG00000011877	GO:0014067
ENSCABG00000011877	GO:0031526
ENSCABG00000011877	GO:0034613
ENSCABG00000011877	GO:0019902
ENSCABG00000011877	GO:0030165
ENSCABG00000011877	GO:0045930
ENSCABG00000011877	GO:0030033
ENSCABG00000011877	GO:0060158
ENSCABG00000011877	GO:0051683
ENSCABG00000011877	GO:0060088
ENSCABG00000011877	GO:0010642
ENSCABG00000011877	GO:0032782
ENSCABG00000011877	GO:0019933
ENSCABG00000011877	GO:0045198
ENSCABG00000011877	GO:0032426
ENSCABG00000011877	GO:0097225
ENSCABG00000011877	GO:0007191
ENSCABG00000011877	GO:0045859
ENSCABG00000011877	GO:0070293
ENSCABG00000011877	GO:0003096
ENSCABG00000011877	GO:0030643
ENSCABG00000011877	GO:0032416
ENSCABG00000011877	GO:0044062
ENSCABG00000011877	GO:0017081
ENSCABG00000011877	GO:0031698
ENSCABG00000011877	GO:0050780
ENSCABG00000011877	GO:0070851
ENSCABG00000011877	GO:0007097
ENSCABG00000011877	GO:0022612
ENSCABG00000011877	GO:0034635
ENSCABG00000011877	GO:0097291
ENSCABG00000011878	GO:0005525
ENSCABG00000011878	GO:0003924
ENSCABG00000011878	GO:0005793
ENSCABG00000011881	GO:0005515
ENSCABG00000011883	GO:0005576
ENSCABG00000011883	GO:0005515
ENSCABG00000011883	GO:0005520
ENSCABG00000011883	GO:0030335
ENSCABG00000011883	GO:0030501
ENSCABG00000011883	GO:0045669
ENSCABG00000011883	GO:0045944
ENSCABG00000011883	GO:0033690
ENSCABG00000011883	GO:0030513
ENSCABG00000011883	GO:0001934
ENSCABG00000011883	GO:0045860
ENSCABG00000011883	GO:0044319
ENSCABG00000011883	GO:0070372
ENSCABG00000011886	GO:0016021
ENSCABG00000011886	GO:0016020
ENSCABG00000011888	GO:0005515
ENSCABG00000011888	GO:0070588
ENSCABG00000011888	GO:0005245
ENSCABG00000011888	GO:0005891
ENSCABG00000011888	GO:0007601
ENSCABG00000011888	GO:0086091
ENSCABG00000011888	GO:0070509
ENSCABG00000011888	GO:0007268
ENSCABG00000011888	GO:0098684
ENSCABG00000011888	GO:0051015
ENSCABG00000011888	GO:0008331
ENSCABG00000011888	GO:0086007
ENSCABG00000011888	GO:0086056
ENSCABG00000011888	GO:0099635
ENSCABG00000011888	GO:0051928
ENSCABG00000011888	GO:0086045
ENSCABG00000011888	GO:0098912
ENSCABG00000011888	GO:1990454
ENSCABG00000011890	GO:0016021
ENSCABG00000011890	GO:0016020
ENSCABG00000011891	GO:0006508
ENSCABG00000011891	GO:0004252
ENSCABG00000011892	GO:0016021
ENSCABG00000011892	GO:0004930
